object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of nuclei,Probability of not leaf,Convex Hull Center_0,Convex Hull Center_1,Convex Hull Center_2,Skewness of Defect Area,Mean Defect Displacement,Kurtosis of Defect Area,Object Area,Defect Center_0,Defect Center_1,Defect Center_2,Object Center_0,Object Center_1,Object Center_2,Convexity,Number of Defects,Convex Hull Area,Variance of Defect Area,Mean Defect Area,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Minimum_2,Variance of Intensity_0,Variance of Intensity_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Size in pixels,Total Intensity_0,Total Intensity_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,Radii of the object_0,Radii of the object_1,Radii of the object_2,Mean Intensity_0,Mean Intensity_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Maximum_2,Center of the object_0,Center of the object_1,Center of the object_2,Minimum intensity_0,Minimum intensity_1,Maximum intensity_0,Maximum intensity_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Principal components of the object_4,Principal components of the object_5,Principal components of the object_6,Principal components of the object_7,Principal components of the object_8,Skewness of Intensity_0,Skewness of Intensity_1,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1
90,0,91,0,nuclei,0.78,0.22,569.0,212.5,87.0,0.0,1.0467178,0.0,679.0,569.2865,212.33258,86.87377,568.44183,212.82622,87.24595,0.33916083,1.0,2002.0,0.0,1323.0,563.0,206.0,82.0,55.782166,88.87157,55.782166,1.9058956,1.9058956,88.87157,679.0,4304.0,7882.0,9.4318075,1.6485354,0.057314176,-0.99835616,0.99835616,0.057314176,3.230323,2.2452269,2.0782368,6.338733,11.608248,576.0,220.0,93.0,568.44183,212.82622,87.24595,0.0,2.0,55.0,56.0,0.65343946,-0.437119,-0.618016,0.71596694,0.09180487,0.6920717,0.24578081,0.894706,-0.3729517,2.5806706,1.3093969,3.8512719,97.300896,3.8512719,-0.6806109,-0.6806109,97.300896,29171.0,492805.0,0.7419248,12.533827,0.0,2.0,55.0,95.0,5.447678,1.2685286,66.33055,2.0017605
91,0,92,0,nuclei,0.67,0.33,327.5,870.5,88.5,0.0,0.36041102,0.0,620.0,327.41132,870.52734,88.59528,327.6516,870.45325,88.3371,0.3690476,1.0,1680.0,0.0,1060.0,322.0,866.0,82.0,56.12007,124.526115,56.12007,5.643236,5.643236,124.526115,620.0,4125.0,9360.0,5.3375373,2.1388469,0.08166851,-0.9966596,0.9966596,0.08166851,3.3671694,2.2553875,1.7959114,6.653226,15.096774,334.0,876.0,96.0,327.6516,870.45325,88.3371,0.0,2.0,46.0,72.0,0.5496938,0.66296,-0.5082526,-0.51991284,-0.20471072,-0.8293275,0.65385574,-0.7201233,-0.2321532,1.9992126,1.2508479,1.9163897,161.5652,1.9163897,-0.48699778,-0.48699778,161.5652,20613.0,807591.0,0.43125236,16.895916,0.0,2.0,32.0,140.0,5.011483,1.420004,43.687054,3.4686902
92,0,93,0,nuclei,0.71,0.29,356.0,899.0,90.0,0.0,0.74801886,0.0,762.0,356.13998,898.707,89.99698,355.8176,899.3819,90.00394,0.43418804,1.0,1755.0,0.0,993.0,352.0,893.0,83.0,35.976166,115.573204,35.976166,0.9650629,0.9650629,115.573204,762.0,4660.0,11115.0,5.409137,1.527842,0.012121684,-0.9999265,0.9999265,0.012121684,3.45964,2.854382,1.7273653,6.1154857,14.586615,361.0,906.0,98.0,355.8176,899.3819,90.00394,0.0,2.0,38.0,74.0,-0.003009073,-0.46640357,-0.8845669,-0.32921413,0.8357224,-0.4395295,0.9442505,0.28988934,-0.1560614,1.8813344,1.0969026,1.7455969,160.7204,1.7455969,-0.8569415,-0.8569415,160.7204,19393.0,879783.0,0.36852008,16.718285,0.0,2.0,32.0,133.0,5.5813813,1.4287989,50.900265,3.1979399
93,0,94,0,nuclei,0.7,0.3,398.5,929.0,88.0,0.0,0.391822,0.0,183.0,398.46155,928.9795,88.184616,398.541,929.02185,87.803276,0.48412699,1.0,378.0,0.0,195.0,396.0,926.0,84.0,31.472244,123.70749,31.472244,-5.224641,-5.224641,123.70749,183.0,1115.0,2800.0,1.0286517,1.2625207,-0.056374345,-0.9984097,0.9984097,-0.056374345,2.0184476,1.498107,1.3057166,6.092896,15.300547,402.0,933.0,93.0,398.541,929.02185,87.803276,0.0,2.0,28.0,56.0,-0.078330174,0.62682664,-0.77521145,-0.37160555,-0.73991835,-0.5607407,0.92508036,-0.24414995,-0.2908902,1.1142462,1.1389172,1.2674167,130.03358,1.2674167,-0.42590865,-0.42590865,130.03358,8167.0,457083.0,0.2843465,15.914038,0.0,2.0,25.0,108.0,5.9832444,1.1170326,56.147278,1.6115496
94,0,95,0,nuclei,0.8,0.2,466.5,234.5,90.0,0.0,1.0124342,0.0,291.0,466.57343,234.82983,90.23077,466.39175,234.01375,89.65979,0.40416667,1.0,720.0,0.0,429.0,463.0,230.0,86.0,26.958893,113.32563,26.958893,-1.4655708,-1.4655708,113.32563,291.0,1687.0,3899.0,0.8450112,3.6039484,-0.016961833,-0.9998561,0.9998561,-0.016961833,2.3312588,1.805262,1.5045484,5.7972507,13.398625,471.0,240.0,95.0,466.39175,234.01375,89.65979,0.0,2.0,25.0,67.0,0.18718068,0.6281512,-0.75524133,-0.71441513,-0.440639,-0.54355156,0.67422134,-0.6412982,-0.3662816,1.0780739,1.6184675,2.0024338,96.5654,2.0024338,-0.3234121,-0.3234121,96.5654,12589.0,377644.0,0.41940966,12.581423,0.0,2.0,25.0,88.0,5.155846,1.2619443,41.008938,2.0217385
95,0,96,0,nuclei,0.78,0.22,373.0,239.5,93.0,0.0,1.1860245,0.0,989.0,372.5814,239.22635,93.087814,373.55914,239.86552,92.88271,0.42813852,1.0,2310.0,0.0,1321.0,368.0,233.0,86.0,48.294067,97.41029,48.294067,0.055536073,0.055536073,97.41029,989.0,6530.0,12429.0,5.930484,2.0133135,0.0011307051,-0.99999934,0.99999934,0.0011307051,3.4915087,2.7909596,2.302017,6.6026287,12.56724,379.0,247.0,101.0,373.55914,239.86552,92.88271,0.0,2.0,49.0,59.0,0.15964097,-0.23936236,-0.9577162,0.6151263,-0.7346682,0.28615078,0.7720974,0.6347979,-0.029954942,2.0096297,1.3198669,2.0140226,107.244675,2.0140226,-0.38575336,-0.38575336,107.244675,23224.0,725618.0,0.43178523,13.490834,0.0,2.0,32.0,95.0,5.26043,1.2356153,46.757847,1.9957287
96,0,97,0,not leaf,0.33,0.67,24.0,853.5,90.0,0.0,0.22119075,0.0,200.0,23.921053,853.5197,89.9671,24.12,853.47,90.05,0.3968254,1.0,504.0,0.0,304.0,21.0,850.0,86.0,21.2275,48.4175,21.2275,2.3875,2.3875,48.4175,200.0,1070.0,1650.0,2.1059093,4.779475,0.08681225,-0.9962247,0.9962247,0.08681225,1.9800596,1.624999,1.3494228,5.35,8.25,28.0,858.0,95.0,24.12,853.47,90.05,0.0,2.0,26.0,44.0,0.49981838,0.191679,-0.8446542,-0.29880175,-0.87717557,-0.37587303,0.812957,-0.44025242,0.38115445,1.3043505,1.7975296,2.6201518,61.00786,2.6201518,-0.28022507,-0.28022507,61.00786,14826.0,242649.0,0.5488062,8.98201,0.0,2.0,20.0,69.0,3.988553,1.4931431,21.284698,2.751753
97,0,98,nuclei,nuclei,0.86,0.14,290.5,287.0,93.0,0.0,1.4716544,0.0,408.0,289.98798,287.14948,92.71134,291.23038,286.78677,93.411766,0.4121212,1.0,990.0,0.0,582.0,286.0,283.0,88.0,38.74418,113.76335,38.74418,0.544424,0.544424,113.76335,408.0,2193.0,5901.0,6.209631,1.8505886,0.007256558,-0.99997365,0.99997365,0.007256558,2.443129,2.1990407,1.7044593,5.375,14.463235,296.0,292.0,99.0,291.23038,286.78677,93.411766,0.0,2.0,39.0,64.0,0.43763256,-0.6813086,-0.5867677,0.51727116,-0.3430099,0.78407574,0.7354647,0.6466551,-0.20230903,2.170186,1.2533232,2.3798985,104.73771,2.3798985,-0.1284646,-0.1284646,104.73771,19698.0,496594.0,0.53223455,13.417833,0.0,2.0,29.0,87.0,4.4372144,1.210031,32.416912,1.8003405
98,0,99,nuclei,nuclei,0.87,0.13,300.5,844.0,93.5,0.0,0.10042129,0.0,571.0,300.53085,843.9929,93.48129,300.4466,844.01227,93.5324,0.36602563,1.0,1560.0,0.0,989.0,296.0,838.0,88.0,25.841688,117.001595,25.841688,-0.064583905,-0.064583905,117.001595,571.0,3016.0,8217.0,3.216908,0.8250186,-0.0007084678,-0.99999976,0.99999976,-0.0007084678,3.2685678,2.1455681,1.8132176,5.2819614,14.390543,306.0,851.0,100.0,300.4466,844.01227,93.5324,0.0,2.0,36.0,55.0,-0.2892587,-0.6531261,-0.69982547,-0.747802,0.6105771,-0.2607445,0.59759647,0.44790828,-0.6650238,1.4628863,1.0685179,2.715543,151.63823,2.715543,-0.36210725,-0.36210725,151.63823,21354.0,698599.0,0.515349,16.85971,0.0,2.0,35.0,106.0,5.7008862,1.2055639,57.1788,1.9907902
99,0,100,0,not leaf,0.16,0.84,76.5,979.5,97.0,0.0,0.21565014,0.0,2997.0,76.446266,979.5392,96.93286,76.5689,979.44977,97.08608,0.4381579,1.0,6840.0,0.0,3843.0,68.0,970.0,88.0,62.00819,53.812878,62.00819,1.3232001,1.3232001,53.812878,2997.0,29037.0,25128.0,1.5474329,2.9803252,0.98782974,0.15553896,0.15553896,-0.98782974,4.63072,4.219126,3.3085384,9.688688,8.384384,86.0,990.0,107.0,76.5689,979.44977,97.08608,0.0,2.0,59.0,57.0,-0.47692782,0.3519521,0.80540025,-0.8522888,0.038764495,-0.52163315,-0.21481082,-0.93521494,0.28147697,1.1308246,1.5378186,1.0671668,69.437256,1.0671668,-0.25222942,-0.25222942,69.437256,18025.0,719584.0,0.23344515,9.319467,0.0,2.0,65.0,77.0,8.9203825,1.5654051,252.76352,3.149935
100,0,101,0,nuclei,0.82,0.18,350.0,259.5,93.0,0.0,1.631655,0.0,437.0,349.89346,258.90945,92.988014,350.18307,260.51486,93.02059,0.36784512,1.0,1188.0,0.0,751.0,345.0,254.0,89.0,25.784594,92.27939,25.784594,1.5394802,1.5394802,92.27939,437.0,2148.0,5371.0,4.5577946,0.8932511,0.023133302,-0.9997324,0.9997324,0.023133302,3.0254166,1.976759,1.6375091,4.915332,12.290618,356.0,266.0,98.0,350.18307,260.51486,93.02059,0.0,2.0,32.0,53.0,0.6727949,-0.4038792,-0.6198618,-0.71577585,-0.56724805,-0.40730155,0.18711479,-0.7177125,0.67072856,1.7861494,1.0772744,5.3192554,96.07538,5.3192554,-0.002610223,-0.002610223,96.07538,26185.0,391006.0,0.8340766,12.454801,0.0,2.0,56.0,92.0,5.767613,1.2614138,60.9608,2.0709548
101,0,102,0,nuclei,0.79,0.21,471.5,942.5,92.0,0.0,0.8929691,0.0,176.0,471.59192,942.2206,92.19118,471.35794,942.9318,91.704544,0.39285713,1.0,448.0,0.0,272.0,468.0,939.0,89.0,36.482147,98.59294,36.482147,-7.2612667,-7.2612667,98.59294,176.0,885.0,2569.0,16.18189,0.16060942,-0.1145928,-0.99341255,0.99341255,-0.1145928,1.8481219,1.5424927,1.3364971,5.028409,14.596591,476.0,947.0,96.0,471.35794,942.9318,91.704544,0.0,2.0,49.0,46.0,-0.73958606,0.3278339,0.5878243,0.6730301,0.35171318,0.65063685,0.006555261,0.8768254,-0.4807642,3.1185837,0.8572151,2.1833813,157.12189,2.1833813,-0.7083118,-0.7083118,157.12189,9825.0,381919.0,0.43167838,16.780272,0.0,2.0,39.0,108.0,5.826253,1.2319593,61.242447,2.0667512
102,0,103,0,nuclei,0.69,0.31,326.0,266.5,94.0,0.0,0.8816824,0.0,204.0,326.14865,266.73422,94.00901,325.67648,265.9902,93.98039,0.3148148,1.0,648.0,0.0,444.0,322.0,263.0,90.0,50.873413,98.03777,50.873413,-5.6929064,-5.6929064,98.03777,204.0,1146.0,2910.0,13.759771,0.5674731,-0.11816083,-0.9929945,0.9929945,-0.11816083,2.3345516,1.6071682,1.2559515,5.617647,14.264706,331.0,271.0,99.0,325.67648,265.9902,93.98039,0.0,2.0,56.0,52.0,-0.7121736,0.38341197,-0.588051,0.25620714,0.92185295,0.2907664,0.6535799,0.056413263,-0.7547522,3.0262198,0.96176726,3.7790902,96.94751,3.7790902,0.0050569144,0.0050569144,96.94751,21307.0,370013.0,0.73701143,12.798789,0.0,2.0,32.0,92.0,4.3051596,1.2348802,29.471823,2.05049
103,0,104,0,not leaf,0.22,0.78,990.0,535.0,93.5,0.0,1.0177925,0.0,232.0,989.8966,535.3101,93.33894,990.18536,534.444,93.788795,0.3580247,1.0,648.0,0.0,416.0,986.0,531.0,90.0,19.685326,53.239895,19.685326,-0.08538942,-0.08538942,53.239895,232.0,1159.0,2132.0,1.2264881,1.0452843,-0.002544768,-0.9999968,0.9999968,-0.002544768,2.2275727,1.6860361,1.3458742,4.99569,9.189655,995.0,540.0,98.0,990.18536,534.444,93.788795,0.0,2.0,22.0,36.0,0.58257365,0.21154417,-0.7847656,0.7525719,-0.50508475,0.4225221,0.30699107,0.83674276,0.45345128,1.060857,1.1478626,1.4659181,53.874744,1.4659181,0.037932795,0.037932795,53.874744,9315.0,214869.0,0.35276073,8.137128,0.0,2.0,20.0,58.0,4.7132254,1.6094944,32.269962,3.1251144
104,0,105,0,nuclei,0.63,0.37,646.0,248.0,97.0,0.0,0.8382361,0.0,524.0,645.9599,247.82727,96.89759,646.124,248.53435,97.316795,0.24428904,1.0,2145.0,0.0,1621.0,640.0,241.0,92.0,26.730698,142.06006,26.730698,-1.0886312,-1.0886312,142.06006,524.0,2968.0,8865.0,2.58387,0.59503835,-0.009438062,-0.9999555,0.9999555,-0.009438062,4.298342,1.9042921,1.5178608,5.664122,16.917938,653.0,256.0,103.0,646.124,248.53435,97.316795,0.0,2.0,29.0,59.0,-0.5890953,0.48784414,-0.6441854,0.7408533,0.0077566616,-0.6716221,0.32265016,0.87289625,0.36599037,1.4293078,0.9381594,1.3941529,137.35086,1.3941529,-0.12664698,-0.12664698,137.35086,12985.0,643408.0,0.33380464,16.54005,0.0,2.0,19.0,99.0,4.6612077,1.1249,30.022444,1.6460772
105,0,106,0,nuclei,0.63,0.37,539.0,953.0,98.5,0.0,2.923514,0.0,632.0,538.8362,952.6228,98.84112,539.7326,954.6867,96.974686,0.1827646,1.0,3458.0,0.0,2826.0,530.0,947.0,92.0,30.66055,146.3006,30.66055,2.5119672,2.5119672,146.3006,632.0,3723.0,12004.0,5.42411,1.2666488,0.021706939,-0.9997644,0.9997644,0.021706939,4.8451924,2.5252395,1.6470389,5.890823,18.993671,549.0,960.0,106.0,539.7326,954.6867,96.974686,0.0,2.0,42.0,67.0,0.8806947,0.47267935,0.030839553,-0.2712969,0.5567066,-0.7851597,0.38829735,-0.6831193,-0.61852497,1.7753602,1.0292317,2.469629,159.78758,2.469629,-0.49047548,-0.49047548,159.78758,24448.0,839318.0,0.49520954,17.000912,0.0,2.0,36.0,103.0,5.0741115,1.1931599,41.881256,1.837907
106,0,107,0,nuclei,0.84,0.16,356.0,873.5,97.5,0.0,0.7451484,0.0,244.0,356.01898,873.21204,97.351265,355.9754,873.8729,97.69262,0.43571427,1.0,560.0,0.0,316.0,353.0,870.0,93.0,30.917765,76.85972,30.917765,-1.8306906,-1.8306906,76.85972,244.0,1216.0,3008.0,4.088779,0.53278416,-0.03975339,-0.9992095,0.9992095,-0.03975339,2.3845198,1.5076516,1.455455,4.9836063,12.327868,360.0,878.0,103.0,355.9754,873.8729,97.69262,0.0,2.0,32.0,42.0,-0.34066683,-0.65014374,-0.67916065,-0.4107976,-0.5468375,0.72953004,0.84568995,-0.52752423,0.08078807,1.7952853,0.9381157,4.447578,106.67363,4.447578,-0.1976411,-0.1976411,106.67363,23981.0,442673.0,0.7410234,13.67879,0.0,2.0,38.0,85.0,4.929288,1.1866751,38.902924,1.7430944
107,0,108,0,nuclei,0.74,0.26,401.5,921.5,98.5,0.0,0.618188,0.0,539.0,401.31467,921.3177,98.59758,401.72726,921.7236,98.38033,0.44916666,1.0,1200.0,0.0,661.0,397.0,917.0,93.0,46.05645,116.51644,46.05645,-0.32343274,-0.32343274,116.51644,539.0,3422.0,7977.0,2.9911914,1.6623093,-0.0045901584,-0.99998945,0.99998945,-0.0045901584,2.5898402,2.2694938,2.006648,6.348794,14.799629,407.0,927.0,105.0,401.72726,921.7236,98.38033,0.0,2.0,38.0,72.0,-0.19643715,0.58987844,-0.78323424,0.02088826,0.80113393,0.59812045,0.98029387,0.10113268,-0.169694,1.6494573,1.1372424,1.7074016,117.42016,1.7074016,-0.5265307,-0.5265307,117.42016,15169.0,602614.0,0.36916524,14.6657095,0.0,2.0,28.0,88.0,5.2193227,1.1831799,42.66567,1.7951326
108,0,109,0,nuclei,0.73,0.27,527.5,950.0,98.0,0.0,1.6442816,0.0,258.0,527.1788,950.0168,98.60894,527.94574,949.97675,97.15504,0.41883117,1.0,616.0,0.0,358.0,524.0,947.0,93.0,27.327324,119.31454,27.327324,5.3275642,5.3275642,119.31454,258.0,1442.0,3825.0,4.037539,4.3138714,0.057627454,-0.99833816,0.99833816,0.057627454,2.776666,1.5082217,1.387752,5.589147,14.825582,532.0,954.0,104.0,527.94574,949.97675,97.15504,0.0,2.0,36.0,75.0,0.41299176,0.25479537,-0.8743667,-0.26313654,0.9525047,0.1532773,0.87189275,0.16677557,0.46042258,1.491618,1.5606569,3.9849765,150.78917,3.9849765,-0.21231538,-0.21231538,150.78917,24645.0,581604.0,0.693405,16.363852,0.0,2.0,42.0,103.0,4.880518,1.1952535,39.346863,1.79703
109,0,110,0,nuclei,0.76,0.24,374.0,889.5,99.5,0.0,1.4330376,0.0,258.0,373.63525,889.7802,99.80193,374.58527,889.0504,99.0155,0.38392857,1.0,672.0,0.0,414.0,371.0,886.0,94.0,31.017923,93.1209,31.017923,5.390872,5.390872,93.1209,258.0,1355.0,3176.0,6.2511563,1.5157448,0.0858429,-0.9963087,0.9963087,0.0858429,2.693679,1.5395486,1.3800468,5.251938,12.310078,378.0,894.0,106.0,374.58527,889.0504,99.0155,0.0,2.0,35.0,52.0,0.15574326,0.38454273,-0.90987414,-0.29196894,-0.8620373,-0.41430166,0.9436621,-0.33017966,0.021981956,2.129442,1.186568,3.5451212,102.540634,3.5451212,-0.2277334,-0.2277334,102.540634,24005.0,514417.0,0.623863,13.36912,0.0,2.0,74.0,90.0,6.472955,1.2150834,101.97289,1.9105614
110,0,111,0,not leaf,0.2,0.8,966.0,552.0,99.5,0.0,0.39194784,0.0,260.0,966.0297,551.86487,99.416214,965.9577,552.1923,99.61923,0.41269842,1.0,630.0,0.0,370.0,962.0,549.0,95.0,28.945724,44.99225,28.945724,1.1641124,1.1641124,44.99225,260.0,1447.0,1978.0,2.4365263,1.500531,0.07198104,-0.997406,0.997406,0.07198104,2.0880022,1.8815998,1.4306786,5.5653844,7.6076922,971.0,556.0,105.0,965.9577,552.1923,99.61923,0.0,2.0,32.0,37.0,0.41569376,0.8558456,-0.3077777,-0.12615867,-0.28087053,-0.95141774,0.9007123,-0.43432724,0.008783797,1.3572404,1.3572212,1.4681916,48.5588,1.4681916,0.00425241,0.00425241,48.5588,10407.0,245123.0,0.31972352,7.5306606,0.0,2.0,25.0,66.0,5.5000796,1.7068522,46.615288,3.634814
111,0,112,0,nuclei,0.73,0.27,333.5,282.5,99.5,0.0,0.6390139,0.0,130.0,333.46204,282.75317,99.63291,333.54614,282.19232,99.33846,0.4513889,1.0,288.0,0.0,158.0,331.0,280.0,96.0,53.506744,80.40095,53.506744,-10.984734,-10.984734,80.40095,130.0,854.0,1488.0,1.9115634,4.8846226,-0.3358204,-0.94192606,0.94192606,-0.3358204,1.5985299,1.3784435,1.2597941,6.5692306,11.446154,337.0,286.0,104.0,333.54614,282.19232,99.33846,0.0,2.0,32.0,59.0,0.35469496,0.8304979,-0.42949355,-0.23139085,0.5230417,0.8202961,0.9058972,-0.19157402,0.37768987,1.5413107,1.5849522,3.0804048,84.365715,3.0804048,0.10311538,0.10311538,84.365715,15754.0,291450.0,0.6306645,11.667334,0.0,2.0,32.0,69.0,4.6827846,1.2155858,37.15318,1.6523772
112,0,113,0,nuclei,0.76,0.24,313.5,826.5,102.0,0.0,1.1504195,0.0,290.0,313.43472,826.8016,102.06789,313.67242,825.7034,101.82069,0.27462122,1.0,1056.0,0.0,766.0,308.0,823.0,97.0,37.38132,92.63544,37.38132,-1.5523187,-1.5523187,92.63544,290.0,1729.0,3660.0,9.245232,0.6602495,-0.02806098,-0.9996062,0.9996062,-0.02806098,2.6260853,2.1972404,1.2852436,5.962069,12.620689,320.0,831.0,108.0,313.67242,825.7034,101.82069,0.0,2.0,46.0,49.0,-0.90501344,-0.088124074,-0.41615474,-0.38489977,-0.24689032,0.88932407,-0.18111545,0.96502817,0.18952014,2.3377113,1.0323641,3.2260606,106.04173,3.2260606,-0.026042461,-0.026042461,106.04173,23138.0,486854.0,0.63541496,13.369967,0.0,2.0,36.0,96.0,4.671044,1.238578,37.067894,1.9310519
113,0,114,0,nuclei,0.77,0.23,505.5,943.0,100.5,0.0,0.62780666,0.0,240.0,505.45044,942.8125,100.590515,505.59583,943.3625,100.325,0.3409091,1.0,704.0,0.0,464.0,502.0,938.0,97.0,21.099375,122.484985,21.099375,3.3151042,3.3151042,122.484985,240.0,1206.0,3815.0,2.3064208,1.7522396,0.03264568,-0.999467,0.999467,0.03264568,2.3647642,1.6321883,1.3730026,5.025,15.895833,510.0,949.0,105.0,505.59583,943.3625,100.325,0.0,2.0,28.0,66.0,0.19604209,-0.8872859,0.41748205,-0.9091788,-0.32396916,-0.2616063,0.3673709,-0.32827997,-0.87021315,1.1648253,1.1544149,2.8580656,142.58063,2.8580656,-0.8484016,-0.8484016,142.58063,14814.0,410330.0,0.5634842,15.607836,0.0,2.0,35.0,99.0,4.724856,1.2522678,35.68076,2.0304544
114,0,115,0,not leaf,0.33,0.67,102.0,1020.5,102.5,0.0,1.9078664,0.0,588.0,102.349594,1019.7805,101.837395,101.70748,1021.10205,103.05442,0.54444444,1.0,1080.0,0.0,492.0,95.0,1018.0,97.0,37.589603,60.324055,37.589603,-0.07633393,-0.07633393,60.324055,588.0,4190.0,5156.0,1.6166555,2.116536,-0.003357576,-0.99999434,0.99999434,-0.003357576,3.375135,2.6315715,1.5194883,7.12585,8.768707,110.0,1024.0,109.0,101.70748,1021.10205,103.05442,0.0,2.0,36.0,45.0,0.9795514,-0.19914305,-0.02865616,0.027909877,-0.0065542,0.99958897,-0.19924901,-0.9799485,-0.00086211745,1.1668303,1.4242946,1.0224845,52.429356,1.0224845,-0.16203107,-0.16203107,52.429356,5999.0,180438.0,0.26677635,8.024103,0.0,2.0,19.0,66.0,4.755614,1.586926,30.92909,3.0490732
115,0,116,0,not leaf,0.24,0.76,1021.0,515.0,102.5,0.0,1.6072409,0.0,163.0,1020.3048,514.7647,102.64706,1021.79755,515.26996,102.33129,0.46571428,1.0,350.0,0.0,187.0,1019.0,512.0,98.0,31.482254,62.33114,31.482254,8.276676,8.276676,62.33114,163.0,970.0,1632.0,4.995474,0.7652236,0.24376547,-0.9698342,0.9698342,0.24376547,2.25254,1.5416785,1.0798956,5.95092,10.01227,1024.0,519.0,108.0,1021.79755,515.26996,102.33129,0.0,2.0,36.0,38.0,0.018914426,-0.004884801,-0.99980915,0.07860933,-0.99688524,0.0063576493,0.99672604,0.07871458,0.01847152,1.6571965,1.1235825,2.4704251,54.70253,2.4704251,-0.15398347,-0.15398347,54.70253,8339.0,136989.0,0.49949086,8.205391,0.0,2.0,23.0,77.0,4.777923,1.610702,32.993603,3.294382
116,0,117,0,nuclei,0.75,0.25,341.5,852.0,102.5,0.0,2.6719205,0.0,327.0,342.5263,851.87524,102.61404,339.88992,852.19574,102.3211,0.3892857,1.0,840.0,0.0,513.0,336.0,849.0,98.0,40.77167,113.86769,40.77167,-4.524731,-4.524731,113.86769,327.0,2038.0,5028.0,8.301507,0.2628983,-0.0615489,-0.9981041,0.9981041,-0.0615489,2.5837646,2.004777,1.5038586,6.2324157,15.376146,348.0,856.0,108.0,339.88992,852.19574,102.3211,0.0,2.0,51.0,49.0,-0.9096624,0.40454206,0.09412753,-0.02009325,0.18349607,-0.9828151,0.41486204,0.8959213,0.15879092,2.0801923,0.87042683,2.942793,102.63541,2.942793,-0.39564344,-0.39564344,102.63541,18519.0,442789.0,0.55244315,13.208907,0.0,2.0,29.0,86.0,5.1841297,1.2042283,42.76692,1.7917815
117,0,118,0,nuclei,0.66,0.34,313.0,809.0,103.0,0.0,0.5089494,0.0,262.0,313.14426,809.06555,103.17377,312.83206,808.92365,102.79771,0.46208113,1.0,567.0,0.0,305.0,310.0,805.0,99.0,17.964163,94.91127,17.964163,2.0062933,2.0062933,94.91127,262.0,1266.0,3523.0,1.2594879,0.45006058,0.026047127,-0.99966073,0.99966073,0.026047127,2.1703758,1.7071962,1.5278578,4.8320613,13.446565,317.0,814.0,108.0,312.83206,808.92365,102.79771,0.0,2.0,22.0,46.0,0.29460144,-0.38881186,-0.8729464,-0.60802716,-0.78099376,0.14265935,0.7372333,-0.48874748,0.46649006,1.0972471,0.9107146,3.3638077,93.740166,3.3638077,0.33714968,0.33714968,93.740166,19015.0,358686.0,0.64287645,12.126783,0.0,2.0,46.0,72.0,5.1191654,1.2796664,49.52123,1.9011117
118,0,119,0,nuclei,0.77,0.23,313.0,323.5,103.0,0.0,0.5972665,0.0,205.0,312.96655,323.7291,102.92642,313.04877,323.16586,103.107315,0.40674603,1.0,504.0,0.0,299.0,309.0,320.0,100.0,37.059036,62.992172,37.059036,3.147674,3.147674,62.992172,205.0,1133.0,2133.0,4.2152777,0.99623895,0.11879206,-0.99291915,0.99291915,0.11879206,1.9169601,1.5746347,1.4648716,5.5268292,10.404878,318.0,328.0,107.0,313.04877,323.16586,103.107315,0.0,2.0,32.0,46.0,-0.6484131,-0.7238798,0.23570822,-0.6681388,0.392706,-0.6319593,0.36489856,-0.5672565,-0.7382879,1.9274448,1.0253273,2.7223582,72.49811,2.7223582,0.07179627,0.07179627,72.49811,12683.0,237096.0,0.5484303,10.252357,0.0,2.0,26.0,60.0,4.7354693,1.3902345,34.464138,2.2821088
